text,label
"'There is more to Europe than the EU.' On #BrexitDay Louis de BerniÃ¨res, author of Captain Corelli's Mandolin, offe… https://t.co/d107tKjLZD",2
"'There is more to Europe than the EU.' On #BrexitDay Louis de BerniÃ¨res, author of Captain Corelli's Mandolin, offeâ€¦ https://t.co/d107tKjLZD",2
There's a run on surgical masks despite no data' showing they prevent coronavirus https://t.co/834dHn3yzI by... https://t.co/uVDKaVea3q,2
These 2020 cars and trucks are the most likely to hold their value on the used market,2
These 5 rules helped make this guy rich by 35. https://t.co/yZ4JEw6hJd,2
These are the best business schools in Canada https://t.co/ISxIByPtxp,2
These are the biggest challenges facing the global economy https://t.co/LXFbUKGJiF,2
These are the top 10 best places to retire. https://t.co/nClRwr8Pv5,2
These People Own the Most Land in America,2
"They're buying a list, they're checking it twice.. https://t.co/wodVDiO8Id",2
Thieves made off with jewelry and artifacts worth a reported $1.1 billion after an early-morning burglary at a Germ… https://t.co/a5j7a9evKs,2
Thieves steal 18th-century jewellery in Dresden museum heist https://t.co/zBklwnoY8o,2
"Think BIG, then think BIGGER.",2
"Think changing your password often will keep you safe? Think again.

Bloomberg reporter @WilliamTurton explains som… https://t.co/E3kCqdmR7u",2
This #CNBCClassic comp reel from the 1990s features the late CNBC Anchor Mark Haines. Mark was part of CNBC for 22… https://t.co/FIf3dXUivT,2
This 1 Common Thing Could Devastate Your Finances,2
This 10.3% Dividend Loves A Pullback,2
"This 24-year-old is earning $230,000 a year—here are the 3 steps he's taking to become a millionaire by 30. (via… https://t.co/xsJYYm9I8b",2
"This 99-year-old woman is the world's oldest beauty adviser.

Kikue Fukuhara is helping Japan’s billion-dollar beau… https://t.co/ScYaLyjjI7",2
This Biotech Deal Is a $10 Billion Leap of Faith,2
This cat walks around with bionic legs,2
This couple ditched making more than $200K working at hedge funds to go sail the high seas. https://t.co/7ubfUtRr81,2
This floating robotic factory is using 3D printing to colonize space. https://t.co/f4yEYWLHc3 https://t.co/TB17vGaCGp,2
This former top Obama official says one silver bullet would raise $500 billion in personal-income tax https://t.co/DgBplbAdCO,2
This immersive art installation simulates air pollution in major cities. Would you enter a Pollution Pod? #COP25 https://t.co/9hnuTv8n4J,2
This is billionaire Jeff Bezos' daily routine and how it sets him up for success. https://t.co/ek82oxP7yi,2
"This is the best answer I ever received to the question, ""Tell me about yourself."" (via @CNBCMakeIt) https://t.co/O328RzdGIU",2
This is the largest ever deal in the luxury sector https://t.co/lAkl0AYD8g,2
This is the left’s plan to slip vote-swaying news into your Facebook feed https://t.co/kx9tbpdQO5 via @BW,2
This is the real story behind the Do Nothing Democrats!,2
This Is the Unhealthiest State in America,2
This is the world's first 3D-printed village https://t.co/YMXZWv1Eks,2
This Is the Worst Way to Afford the Holidays,2
"This is what distracted driving looks like in LA and New York.

New data shows drivers are distracted around 20% of… https://t.co/bODOEgK8PU",2
This Is What It Takes to Be in the 1% Around the World,2
This is what it's like to run a 112-kilometer trail over South Korea's tallest mountain. https://t.co/HO2nYKFTGg https://t.co/TG4O2dski8,2
This is what purchasing managers are saying about the economic outlook around the world https://t.co/04ektl4PFy https://t.co/UXqbyPeaoq,2
"This is where ""America's Top Giver"" Warren Buffett donated $3.4 billion last year. https://t.co/goXpdLZWlo",2
This Japanese hotel will give you a room for less than $1 per night if you agree to livestream your stay https://t.co/31fS0dYd2F,2
This Japanese longevity expert lived to 105 and generally ate the same thing every day. (via @CNBCMakeIt) https://t.co/velmN3Yzkd,2
This lifelike iPhone skin will respond to your touch: https://t.co/KlxlokgmU9,2
This Might Be A Short-Term Top (Technically Speaking For The Week Of November 18-22). Continue reading:… https://t.co/JK2IXApPNC,2
This Pig Farmer Is The World’s Fastest-Rising Billionaire,2
This robot helps people with disabilities avoid loneliness and isolation by allowing them to experience the outside… https://t.co/CG7M7dJdKO,2
"This robot picks a pepper in 24 seconds using a tiny saw, and could help combat a farm labor shortage.… https://t.co/3EDsXnXwpP",2
This Search Engine Is Planting Trees Every Time You Browse,2
"This small autonomous boat can be 3D-printed in less than 3 days, and could be used to taxi people and deliver good… https://t.co/J5Ysn2Q95D",2
This Underdog Could Soon Become The World’s Largest Oil Producer,2
This woman has been hunting for treasures and stories in London's River Thames for over 15 years. Here are the most… https://t.co/UIUfp62T07,2
This ZIP code is home to more millennial millionaires than any other: https://t.co/vPDGwzhjhm,2
Three breakfast reads,2
Three dead in shooting at Oklahoma Walmart: RPT,2
Three keys to avoiding new debt with a new baby #investinyou (In partnership with @acorns.) https://t.co/kyCywg5ex1,2
Three killed and several wounded in Walmart shooting in Oklahoma,2
Three Things You Should Check Before Buying KBC Ancora SCA (EBR:KBCA) For Its Dividend,2
Thriving in a trade war: Japan's Murata finds a way https://t.co/Bw89pdztqe,2
"Tickets for Obama fundraiser in Silicon Valley cost up to $355,000 https://t.co/tdtWxwt3QD via @FoxBusiness https://t.co/wNg6bJzBhx",2
"Ticking Time Bomb: Is This Powell's ""Subprime Is Contained"" Moment? https://t.co/VxlAhxUb0l",2
"Tim Berners-Lee, the inventor of the world wide web, has warned of a ""digital dystopia"" if the world fails to tackl… https://t.co/xrFQSeqxPu",2
Time to reconsider?,2
"Tiru Coffee Launches with Black Friday Specials, Giving Everyone the Opportunity to Experience Coffee from its Original Source",2
To Roth or not to Roth? That is the question. @MadMoneyOnCNBC's @JimCramer breaks down your retirement savings opti… https://t.co/3ghIKbSKis,2
"To save Venice after its latest flood, you can adopt a very specific piece of it https://t.co/OZxvLws89M",2
Today and tomorrow room is open for all! https://t.co/fd0acPKbT4 Click link to join into VIP. https://t.co/Fp2vUFtUZQ,2
"Today is #BrexitDay - so now what?

Here are your most-Googled questions about Brexit, answered by @Jess_Shankleman https://t.co/V72zSgbNnc",2
"Today, we launched a public platform to improve transparency in the market for green, social and sustainability bon… https://t.co/pwD5emx4qn",2
"TODAY: Don’t miss our first Healthy Communities event, bringing together health, housing and community development… https://t.co/TWNVafN4wT",2
TODAY: The U.K. is officially leaving the EU after 47 years in the bloc #BrexitDay https://t.co/wdvvpPB3My,2
"Today's Free Feature: Strategy Meeting Key Points: Bullish Close to 2019 But Risks Remain $FDX, $FSLR, $CLDR, $CLF,… https://t.co/h3WxSzP1MF",2
Tokyo's 2020 Olympic Stadium,2
Tokyo's Haneda airport is the fifth-busiest airport in the world. But it delivered more than 85% of its flights on… https://t.co/QhgH5AZGDm,2
Tom Brady is struggling — is it time for him to revisit that Wall Street gig? https://t.co/TYEkxMwOkT,2
"Tonight's business headlines: ▪ US markets close higher, but post weekly losses ▪ Tesla shares down after unveilin… https://t.co/xdMDJAj4XI",2
Top 5 credit cards for 2020,2
Top 5 Things to Know in the Market on Thursday,2
Top Executive Calls on Government to Help Hong Kong Hotels,2
Top Facebook VP launches charity to find a cure for her currently incurable cancer https://t.co/YdAUH6ViZR by… https://t.co/w3BRVKdxc9,2
"Top Google Pixel 3, 4, 4 XL Black Friday Deals 2019: All The Best Pixel Savings Rated by Consumer Walk",2
"Top Instant Pot Black Friday Deals 2019: Instant Pot Ultra, DUO & LUX Multi-Cooker Savings Rated by Consumer Articles",2
Top Momentum Set-ups for tomorrow; $CRUS $VIPS $RNG $ZBRA $RAD  1. What is swing trading? 2. The short-term edge ac… https://t.co/Qvji8I7VtE,2
Top Turkey Bankers Say They Were Fired on Regulators’ Orders,2
Top Turkish Bankers Say They Were Fired on Orders of Regulators,2
Total : Résultats du quatrième trimestre et de l’année 2019,2
Tracking Jeffrey Ubben's ValueAct Portfolio - Q3 2019 Update. Subscribe to Seeking Alpha for more:… https://t.co/tDMAsSJSir,2
Trade Talk Euphoria Dominates But The Hong Kong Bill And Huawei Threaten To Upset The Apple Cart,2
"Trade update, Toll Brothers earnings, impeachment watch: 3 things to watch in the markets on Monday https://t.co/kHJvfXou5N",2
Transportation is ‘broken’ — head of GM’s driverless car unit https://t.co/EJFrrux7y1,2
Trump Campaign Aide Gates Gets Jail Time in Mueller Case,2
Trump's Bi-Lat Trade Strategy Failed With China Deal (Podcast),2
Trump's Bi-Lat Trade Strategy Leads To China Deal Fail (Radio),2
Tuesday's economic calendar,2
"Turn to the beaches of the Southeast, according to @CateyHill.
https://t.co/18GcluhWX2",2
Turn Valentine’s Day Into a Romantic Weekend at One of These Lovely Hotels,2
Turning 65 in 2020? 3 Things You Need to Know,2
U.K. in Final Stages of Choosing Next Bank of England Governor,2
"U.S. Anti-Tax Sentiment Linked To History Of Slavery, Economists Argue In Book",2
U.S. FAA must boost oversight to address Allegiant Air maintenance issues: audit,2
"U.S. Payrolls, German Recession Risk, BOE’s Mystery: Eco Day",2
U.S. Treasury lifts Iran sanctions on Dalian unit of Chinese shipper COSCO #economy #MarketScreener... https://t.co/zqd5QLOY5G,2
"U.S. Working ‘Closely’ With China on Virus Response, Trump Says",2
Uefa explores move into Champions League streaming https://t.co/Ifdw0O5RDm,2
UK film and television are jewels in the crown https://t.co/O8qQZlMteZ,2
UK government admits Covid-19 antibody tests don't work https://t.co/u0mIhbtAjb,2
Ukraine’s Zelensky stands firm in first encounter with Putin over Crimea https://t.co/9HmMpNGbrx,2
Ultra-Short Obligation Funds Wrap Up Their Third Consecutive Year Of Impressive Net Inflows. Follow this and any ot… https://t.co/CA1OwTZUGX,2
UNESCO United Nations Educational Scientific an : Launch of the 2019 SDG 4 Data Digest #UNESCO #economy… https://t.co/EkNi6jX24I,2
"Unlock our LIVE #market #analysis, exclusive #investingideas, #earnings coverage and more. Test drive Briefing In P… https://t.co/vCa6SQG7LZ",2
Up to 88% of Hong Kong’s 7.4 million residents have been exposed to tear gas fired at protesters by police https://t.co/uTFPskBGES,2
UPDATE 10-Besieged Hong Kong campus protesters seek escape routes,2
UPDATE 1-Company logos vanish from Prince Andrew's website as sex scandal grows,2
UPDATE 1-Proposed standards for mining waste dams draw concerns from industry trade group,2
"UPDATE 1-Thyssenkrupp, Kone discuss multi-billion euro break-up fee - sources",2
UPDATE: @NYCHealthCommr says no Coronavirus in NYC,2
"UPDATE: The death toll from the global #coronavirus outbreak has risen to 805, passing the SARS death toll in two m… https://t.co/M2alVaYZ7r",2
"Upper-class individuals are less likely to focus on people, and more likely to dwell on ""things,"" researchers found… https://t.co/BBvZ0821ro",2
US asset manager puts pressure on Japan’s TBS to offload assets https://t.co/pdqSsnTx3R,2
US Crypto Firms Will Soon Have Another Banking Option,2
US Forces Attack Boats Caught Smuggling Oil To Syrian Government https://t.co/sNowxtNXpw,2
Vail Resorts missing snow in early part of season,2
VC Firms’ Next Step After Hiring a Woman: Hiring a Second Woman,2
Venezuela’s Opposition Should Go Back to the Future,2
ViacomCBS rang the opening bell at the Nasdaq this morning after CBS and Viacom completed their merger yesterday. https://t.co/My09KqpF8L,2
Video of Serena Williams & Olympia Dancing to Pampers’ “Wild Child Wiggle” Available on Business Wire’s Website,2
Video-conference app Zoom is a rare winner in Hong Kong protests https://t.co/0q6Lo4d2GW,2
Virus Fallout Lays Bare Vulnerability of Persian Gulf Assets,2
Virus Forces Nomura to Rethink Bets on Low-Yield Currencies,2
"Viveve Medical : MSP Narcotics Task Force Arrests Two, Seizes Nearly 3 Kilos Cocaine in South Shore Operation… https://t.co/W3FdvT5G0W",2
Wall Street Breakfast: What Moved Markets This Week. Get more updates here: https://t.co/venuKDjdjl #economy #stocks #stockmarket,2
"Wall Street strategist is skeptical of Russia-Saudi 'dance,' says investors should wait https://t.co/tbWAyfVt5y",2
Wall Street Weekahead: Conditions may be set for Santa Claus rally https://t.co/yt7UvJZW9n https://t.co/Rrugv5b0ZD,2
Want to Be Student Loan-Free in 2020? Do These 5 Things,2
Want to Do Better at Work? This 1 Thing Might Really Help.,2
Want to increase your net worth? Start by reading these books. https://t.co/SCZk7OG82d,2
Want to see holograms overlayed on the world around you? Microsoft has made its augmented reality device — HoloLens… https://t.co/51qLbTU6x1,2
Warehouses in Canada are piled high with enough marijuana to cover two-and-a-half years of demand after cannabis pr… https://t.co/eMFHLYGDFp,2
Warren Buffett Lunch Turns Into Dinner for Crypto Faithful,2
